account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,churn_event_id,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,feature_events,total_feature_usage,support_ticket_count,Churn
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-e1dc0b,2023-09-16,,Pro,17,0,0,True,False,False,False,monthly,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-e1dc0b,2023-09-16,,Pro,17,0,0,True,False,False,False,monthly,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-b57dcd,2023-05-11,,Basic,5,95,1140,False,False,False,False,annual,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-b57dcd,2023-05-11,,Basic,5,95,1140,False,False,False,False,annual,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-531e3a,2024-07-22,,Basic,39,741,8892,False,False,False,False,monthly,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-531e3a,2024-07-22,,Basic,39,741,8892,False,False,False,False,monthly,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-47cf94,2023-10-02,2024-05-03,Basic,35,665,7980,False,False,False,True,annual,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-47cf94,2023-10-02,2024-05-03,Basic,35,665,7980,False,False,False,True,annual,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-5677fb,2024-07-02,,Enterprise,13,2587,31044,False,False,False,False,monthly,False,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-5677fb,2024-07-02,,Enterprise,13,2587,31044,False,False,False,False,monthly,False,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-12125f,2023-08-08,,Basic,3,57,684,False,False,False,False,monthly,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-12125f,2023-08-08,,Basic,3,57,684,False,False,False,False,monthly,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-a01d87,2024-06-27,,Basic,9,171,2052,False,False,False,False,annual,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-a01d87,2024-06-27,,Basic,9,171,2052,False,False,False,False,annual,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-7b211a,2024-11-10,,Pro,32,1568,18816,False,False,False,False,annual,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-7b211a,2024-11-10,,Pro,32,1568,18816,False,False,False,False,annual,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-b41269,2024-03-23,,Enterprise,15,2985,35820,False,False,False,False,annual,True,C-1e4b49,features,0.0,False,False,False,switched to competitor,41,382,3.0,1
A-e5d6ab,Company_7,EdTech,US,2023-04-15,partner,Pro,3,False,False,S-b41269,2024-03-23,,Enterprise,15,2985,35820,False,False,False,False,annual,True,C-22f536,competitor,0.0,True,False,False,,41,382,3.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-99fbf7,2024-09-10,,Enterprise,12,2388,28656,False,False,False,False,annual,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-99fbf7,2024-09-10,,Enterprise,12,2388,28656,False,False,False,False,annual,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-99fbf7,2024-09-10,,Enterprise,12,2388,28656,False,False,False,False,annual,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-4d1a78,2024-11-02,,Basic,49,0,0,True,False,False,False,monthly,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-4d1a78,2024-11-02,,Basic,49,0,0,True,False,False,False,monthly,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-4d1a78,2024-11-02,,Basic,49,0,0,True,False,False,False,monthly,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-8942cf,2024-11-21,,Pro,12,588,7056,False,False,False,False,monthly,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-8942cf,2024-11-21,,Pro,12,588,7056,False,False,False,False,monthly,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-8942cf,2024-11-21,,Pro,12,588,7056,False,False,False,False,monthly,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-5901a1,2024-09-10,,Pro,12,0,0,True,False,False,False,annual,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-5901a1,2024-09-10,,Pro,12,0,0,True,False,False,False,annual,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-5901a1,2024-09-10,,Pro,12,0,0,True,False,False,False,annual,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-ab476e,2024-11-28,,Enterprise,67,13333,159996,False,False,False,False,annual,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-ab476e,2024-11-28,,Enterprise,67,13333,159996,False,False,False,False,annual,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-ab476e,2024-11-28,,Enterprise,67,13333,159996,False,False,False,False,annual,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-32545c,2024-11-13,,Enterprise,15,2985,35820,False,False,False,False,annual,False,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-32545c,2024-11-13,,Enterprise,15,2985,35820,False,False,False,False,annual,False,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-32545c,2024-11-13,,Enterprise,15,2985,35820,False,False,False,False,annual,False,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-31d765,2024-12-04,,Pro,12,0,0,True,True,False,False,annual,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-31d765,2024-12-04,,Pro,12,0,0,True,True,False,False,annual,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-31d765,2024-12-04,,Pro,12,0,0,True,True,False,False,annual,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-92b77f,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,False,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-92b77f,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,False,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-92b77f,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,False,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-fa03a5,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,True,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-fa03a5,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,True,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-fa03a5,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,True,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-0bdf55,2024-09-18,,Enterprise,13,2587,31044,False,False,False,False,annual,False,C-3b399f,features,0.0,True,False,False,,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-0bdf55,2024-09-18,,Enterprise,13,2587,31044,False,False,False,False,annual,False,C-f79e5e,unknown,0.0,False,False,False,switched to competitor,48,472,4.0,1
A-7dacce,Company_8,Cybersecurity,CA,2024-09-10,event,Enterprise,12,False,True,S-0bdf55,2024-09-18,,Enterprise,13,2587,31044,False,False,False,False,annual,False,C-aa3075,budget,0.0,False,False,False,missing features,48,472,4.0,1
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-b4212b,2023-05-12,2024-01-21,Enterprise,17,3383,40596,False,True,False,True,monthly,True,,,,,,,,27,257,3.0,0
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-a34e37,2024-04-27,,Enterprise,23,0,0,True,False,False,False,annual,True,,,,,,,,27,257,3.0,0
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-6eb56d,2024-09-14,,Pro,34,1666,19992,False,False,False,False,monthly,True,,,,,,,,27,257,3.0,0
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-c1ad26,2024-05-09,,Pro,14,686,8232,False,False,False,False,annual,True,,,,,,,,27,257,3.0,0
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-020dce,2024-07-05,,Enterprise,14,2786,33432,False,False,False,False,monthly,False,,,,,,,,27,257,3.0,0
A-10b8da,Company_9,DevTools,US,2023-05-08,partner,Enterprise,14,False,True,S-bfca66,2023-06-09,,Basic,14,266,3192,False,False,False,False,annual,False,,,,,,,,27,257,3.0,0
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-17cfc4,2024-12-01,,Pro,18,0,0,True,False,True,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-65dd83,2024-11-07,,Pro,36,1764,21168,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-d97185,2024-12-22,,Pro,37,1813,21756,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-f86bcf,2024-12-02,2024-12-03,Pro,44,2156,25872,False,False,False,True,annual,False,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-404ecd,2024-09-27,2024-12-18,Enterprise,18,3582,42984,False,False,False,True,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-24cdb5,2024-10-21,,Basic,35,665,7980,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-810a67,2024-10-15,,Pro,18,882,10584,False,False,False,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-0c63de,2024-12-31,,Pro,18,882,10584,False,False,False,False,annual,False,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-751802,2024-11-03,,Basic,18,342,4104,False,False,False,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-73d0eb,2024-10-09,,Basic,60,1140,13680,False,False,False,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-16a545,2024-09-30,,Basic,35,665,7980,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-150930,2024-09-26,,Enterprise,42,8358,100296,False,False,False,False,monthly,False,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-a4d69d,2024-12-11,,Basic,18,342,4104,False,False,False,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-8b1b5a,2024-12-17,,Pro,18,882,10584,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-5a500d,2024-09-26,,Basic,30,0,0,True,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-edd29b,2024-12-24,,Enterprise,18,3582,42984,False,False,False,False,annual,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-86615c,2024-10-03,,Enterprise,26,5174,62088,False,True,False,False,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-529f0c,2024-11-28,2024-12-10,Pro,18,0,0,True,False,False,True,monthly,True,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-592832,Company_10,Cybersecurity,US,2024-09-25,organic,Basic,18,False,True,S-763b53,2024-12-22,,Basic,18,342,4104,False,False,False,False,annual,False,C-3292be,support,22.66,False,False,False,switched to competitor,101,1053,3.0,1
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-26e8f0,2024-11-17,,Enterprise,59,11741,140892,False,False,False,False,monthly,False,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-39bb68,2024-11-23,,Basic,59,1121,13452,False,False,False,False,monthly,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-388190,2024-12-27,,Enterprise,59,11741,140892,False,False,False,False,annual,False,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-e338a1,2024-12-14,,Pro,59,2891,34692,False,False,False,False,monthly,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-4d5623,2024-11-09,,Enterprise,59,11741,140892,False,False,False,False,annual,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-7554c2,2024-12-13,,Pro,59,0,0,True,False,False,False,annual,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-a175c2,2024-12-15,,Enterprise,59,0,0,True,True,False,False,annual,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-7cd9fa,2024-12-29,,Basic,59,1121,13452,False,False,False,False,monthly,True,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-31afc4,2024-12-09,,Pro,59,2891,34692,False,False,False,False,monthly,False,,,,,,,,55,562,2.0,0
A-d40bf7,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,S-85b7d7,2024-12-27,,Basic,59,0,0,True,False,False,False,monthly,False,,,,,,,,55,562,2.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-191550,2024-05-08,,Basic,15,285,3420,False,True,False,False,monthly,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-d1350e,2024-07-27,,Enterprise,61,12139,145668,False,False,False,False,annual,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-d66d63,2023-08-25,,Pro,13,637,7644,False,False,False,False,annual,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-8b9deb,2024-09-12,2024-11-01,Pro,7,343,4116,False,False,False,True,monthly,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-77c22b,2024-03-13,,Enterprise,7,1393,16716,False,False,False,False,annual,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-91da84,2024-03-08,2024-09-19,Pro,7,343,4116,False,False,False,True,annual,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-4af421,2024-07-08,,Basic,27,513,6156,False,False,False,False,monthly,False,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-270a4e,2024-01-17,,Basic,7,133,1596,False,True,False,False,monthly,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-0ff481,2023-04-30,,Basic,15,285,3420,False,False,False,False,annual,False,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-b633be,2023-09-26,2024-07-14,Basic,62,0,0,True,False,False,True,monthly,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-c9eecb,2024-10-10,,Basic,9,171,2052,False,False,False,False,annual,True,,,,,,,,64,670,3.0,0
A-6c093d,Company_12,DevTools,US,2023-04-14,partner,Basic,7,True,False,S-4fc62f,2024-12-12,,Enterprise,7,0,0,True,False,False,False,annual,True,,,,,,,,64,670,3.0,0
A-462d45,Company_13,Cybersecurity,US,2024-01-15,partner,Enterprise,11,True,False,S-162596,2024-02-29,,Pro,18,0,0,True,False,False,False,monthly,True,C-a1253e,competitor,0.0,False,False,False,missing features,69,642,4.0,1
A-462d45,Company_13,Cybersecurity,US,2024-01-15,partner,Enterprise,11,True,False,S-53fa80,2024-08-05,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,C-a1253e,competitor,0.0,False,False,False,missing features,69,642,4.0,1
A-462d45,Company_13,Cybersecurity,US,2024-01-15,partner,Enterprise,11,True,False,S-9dda85,2024-01-16,2024-05-29,Basic,89,1691,20292,False,False,False,True,annual,False,C-a1253e,competitor,0.0,False,False,False,missing features,69,642,4.0,1
